	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
10554x13472	0.00394741	0.0037619707	0.009704866	0.91874695	0.030760068	0.023238624	0.00074134814	0.009098841
11129x3975	2.2400422e-10	0.020855485	0.019567749	0.8525124	0.056443073	0.029998023	2.2455304e-10	0.02062332
16677x19903	0.00087146007	0.016832124	0.0136959525	0.91426134	0.022875708	0.030313345	3.1475764e-10	0.00115009
7559x11088	0.0034145743	0.023476733	0.029666312	0.86483794	0.035837285	0.014002725	0.018706009	0.010058441
10037x3971	0.010239997	0.04294677	0.019055314	0.8468075	0.030068493	0.037691474	0.013190428	1.9748059e-10
13944x20845	0.01742745	0.013681238	4.9004795e-10	0.8431539	0.07543461	0.032118212	0.011221059	0.006963517
19847x9701	0.02442209	0.20111452	0.03413975	0.42744768	0.09398253	0.101013705	0.047416326	0.070463404
16265x20614	0.0013105477	0.115770124	0.013597055	0.7285661	0.05388583	0.056514032	0.00023568376	0.030120576
15455x17762	0.0027680125	0.058108065	0.027380783	0.74751174	0.08071136	0.059743762	0.018655023	0.0051211743
12056x13239	2.1495127e-10	0.013586824	0.0019073202	0.8830213	0.057421405	0.00865487	2.1500744e-10	0.035408307
5775x14170	0.020288695	0.07482763	0.024421155	0.17339213	0.06431172	0.53997415	0.006755637	0.09602892
11375x13000	0.004491395	0.05553944	0.0036921455	0.6905489	0.16052772	0.026103001	0.01262124	0.046476193
12179x17752	2.1386876e-10	0.022154398	0.016810047	0.6830414	0.1403056	0.062358133	4.2966612e-09	0.075330526
15185x16811	2.3517058e-10	0.046150345	0.02529938	0.7716708	0.067798465	0.038360428	0.028057478	0.022663072
12760x6354	0.009540077	0.16437767	9.3040564e-10	0.5266531	0.17114687	0.09811219	9.296907e-10	0.030170066
8761x19879	0.015273026	0.051154964	0.016413357	0.8847537	8.9480756e-10	0.032404963	8.93421e-10	8.924928e-10
16541x19665	2.5803412e-10	0.035831008	0.003912831	0.92551047	0.009157625	0.017475987	0.0004936258	0.0076185004
17111x11592	2.0448844e-10	2.0481399e-10	2.0409333e-10	0.91377234	0.037206348	0.038098816	0.010922458	2.044354e-10
12734x14904	7.9508394e-10	0.062038507	0.04344815	0.60569215	0.13076885	0.15701294	7.9460943e-10	0.001039483
8505x14178	2.044327e-10	0.020966081	0.007534976	0.87938666	0.03474342	0.029582921	0.0018674231	0.025918506
11633x17750	0.0077228723	0.022315461	0.014147122	0.69830954	0.10510916	0.06262096	0.008713512	0.08106152
13277x15855	5.323037e-10	0.061066702	0.017527161	0.66191	0.12035055	0.09531611	0.034651477	0.009178038
12316x17515	3.8355186e-10	0.076706216	0.021093996	0.79819494	0.04761725	0.039473295	0.0027233681	0.014190976
11528x7538	5.453312e-10	0.043156084	5.447761e-10	0.7712597	0.08982707	0.063151166	5.446846e-10	0.03260596
10677x17985	6.3425887e-10	0.0053868736	6.3263744e-10	0.8013815	0.15831019	6.373999e-10	0.027423881	0.007497475
7807x19163	0.017155439	4.163548e-10	4.159135e-10	0.98103	4.158556e-10	4.1666465e-10	4.161976e-10	0.0018145663
6879x10374	0.013338574	0.007466924	0.0104106255	0.7763158	0.09944525	0.0008425218	0.0026461498	0.089534216
7819x15364	2.491864e-10	0.12771015	0.2278666	0.25886092	0.08285063	0.05906095	0.18974483	0.053905945
11108x11099	0.009229882	0.0035151949	0.008646671	0.80436105	0.08547316	0.037226766	0.009118945	0.04242827
11233x14662	0.00010657943	0.04162941	0.011846061	0.70870984	0.09322964	0.0857768	0.013726338	0.04497541
12873x14192	0.013440342	0.06325165	0.018833656	0.6532469	0.119603686	0.08277395	0.008658576	0.04019128
9194x12043	0.0023453378	0.035934016	0.01089017	0.7416328	0.095453836	0.033706017	0.0017229447	0.07831486
18771x4473	1.4243252e-09	0.11353187	1.4261711e-09	0.56329924	0.17786388	0.0979986	0.02771913	0.0195872
8648x12041	1.6164424e-10	1.6155487e-10	0.005444574	0.92200613	0.034414113	0.024385612	0.005528959	0.0082206065
10827x13473	2.3213238e-10	0.0012946487	0.0014183866	0.82071984	0.0848293	0.04297768	0.0050396123	0.04372056
11784x13238	0.01376084	0.0033597497	0.009235391	0.8048946	0.09472734	0.023187084	0.009249319	0.041585583
8496x17028	0.02394988	0.064975485	0.011989262	0.8109244	0.029597202	0.03306973	0.025494017	5.0608673e-10
11909x16801	4.1329332e-10	0.03565055	0.06146535	0.71281374	0.10238466	0.070983425	4.139781e-10	0.016702311
18066x11833	2.5765076e-10	0.023610963	0.0128996605	0.7385982	0.1596015	0.04074128	0.0155644715	0.008983908
10258x21071	4.439031e-10	0.16532408	0.018981615	0.69735724	0.0558598	0.049575932	0.0012952845	0.011606073
19275x18249	2.8831124e-10	0.10070736	0.053463817	0.6784924	0.046959076	0.027773159	0.0808867	0.011717533
7123x19874	0.0031895177	0.038634256	2.5711674e-10	0.87745523	0.041413464	0.023712255	0.007334749	0.008260565
13810x20132	0.0041618617	0.014367248	0.0023200952	0.9210433	0.02624426	0.02732516	0.003351114	0.0011868686
19547x18724	2.7773203e-10	0.0053587332	0.0022174418	0.96128327	0.012673339	2.781726e-10	0.013214516	0.0052526724
15209x8737	7.981372e-10	0.052194055	0.10504256	0.56718165	0.07920923	0.14026962	0.047230113	0.008872781
15855x20850	0.014320536	0.05592012	0.01581489	0.8434867	0.027921217	0.023163438	0.019373108	2.9875774e-10
17909x18719	2.0564667e-10	2.0575694e-10	2.0549884e-10	1.0	2.0576242e-10	2.0668796e-10	2.0591907e-10	2.0563413e-10
9584x18456	0.014419361	0.08711855	4.8588866e-10	0.8884344	4.862855e-10	4.8709037e-10	0.010027656	4.863161e-10
8385x8716	0.0008791735	0.05438815	0.0064709494	0.43538797	0.384002	0.06933383	6.9395467e-10	0.04953793
14902x20135	3.058805e-10	3.0542982e-10	3.0556616e-10	0.9919023	3.0591432e-10	0.0064777555	0.0016199208	3.054875e-10
8235x13228	0.0020112125	0.0027151913	0.014211988	0.76999515	0.13004638	0.023738213	0.011440398	0.045841444
15446x20612	3.7350348e-10	0.039714016	0.015466505	0.88920003	0.04169081	0.013928605	3.7390188e-10	3.736538e-10
10270x17271	0.007820296	0.014130436	0.0035230536	0.7556111	0.08947348	0.104274094	0.010771365	0.0143962335
8763x18929	0.0180181	0.08364431	0.044516824	0.85321367	4.93411e-10	0.00060702924	4.9524007e-10	4.9590837e-10
6054x12271	0.00017204323	0.11429752	0.0143139195	0.6082679	0.08594598	0.115916625	0.024150431	0.036935613
15582x20850	4.1140075e-10	0.033282593	0.041270066	0.81322795	0.045841042	0.02935282	0.03702555	4.111811e-10
14936x8736	0.011893808	0.09371165	0.031675998	0.63572836	0.10455212	0.080367506	0.027004348	0.015066295
19003x17773	0.008216289	0.08980647	0.17586426	0.5250138	0.029832138	0.059749845	0.10188155	0.009635639
10133x17508	0.0297711	0.08788686	0.07209338	0.686165	0.019846478	8.5505836e-10	8.548317e-10	0.10423718
9861x17032	4.79054e-10	0.15916817	0.018788021	0.35365018	0.20297883	0.06507731	0.027580392	0.17275712
17802x8982	0.0029786895	0.07908444	0.019747516	0.5732787	0.1502452	0.04389189	0.05079508	0.07997842
7283x12037	1.1052242e-10	0.013238562	0.009993725	0.8167987	0.076990865	0.023355056	0.016225217	0.043397963
18589x19434	2.04163e-10	2.0353118e-10	2.0396956e-10	0.98222774	2.0433909e-10	0.015929472	2.0375064e-10	0.0018428275
15744x12538	0.013817949	0.031868525	0.012000355	0.6777475	0.10974098	0.12469548	0.023455275	0.006673898
16977x10879	7.1019646e-10	0.059484765	0.036059413	0.73624176	0.059466276	0.081937574	0.02430084	0.0025094426
6456x14885	0.027678028	0.09582528	0.032416716	0.45116803	0.11217591	0.20456824	0.011365008	0.06480275
14675x4935	0.020927412	0.05950955	0.025985263	0.5287751	0.19313458	0.040194623	0.08513064	0.046342786
14929x11111	3.4016764e-10	0.02955545	0.02359137	0.67855346	0.100701295	0.113729924	0.023173993	0.030694548
5235x12269	0.00018382675	0.058374085	0.017650008	0.68052673	0.09970421	0.13030744	0.011009639	0.0022440543
17500x18481	2.5861033e-10	2.5894398e-10	2.5860983e-10	1.0	2.5943142e-10	2.5963787e-10	2.5858912e-10	2.5905364e-10
14262x6121	0.00051038933	0.043935742	0.050458305	0.63332397	0.10040379	0.09497221	0.044465624	0.03192991
13814x18707	0.0072322567	0.029931968	0.009367639	0.89449906	0.019479753	0.020907374	3.0239833e-10	0.018581994
16157x11352	6.902873e-10	0.06640495	0.0818999	0.51493555	0.1283397	0.13740954	0.037275936	0.03373441
18063x12783	0.007456928	0.0137439445	0.00054082635	0.9229995	0.019166041	0.036092754	2.203608e-10	2.2047261e-10
5756x20345	0.0043278523	0.08260979	2.528619e-10	0.85658395	0.020250473	0.036227938	2.532427e-10	2.527399e-10
7413x14175	0.0050828047	0.03675419	0.0032397492	0.78187793	0.09809085	0.04421251	1.2362181e-10	0.030742008
11121x6824	3.600948e-10	0.03633862	0.02382789	0.769786	0.053307384	0.05809052	0.0129271075	0.045722507
16960x16579	0.02265714	0.018562853	4.0067585e-10	0.8400129	0.059127603	0.024692	0.024782522	0.010164996
11382x10625	0.0027734058	0.050472874	1.1534627e-10	0.7849606	0.12886347	0.017736945	0.008272127	0.0069205207
13716x6120	0.003076217	0.069991454	0.004514802	0.5606628	0.13076587	0.16709879	0.06388998	8.3643303e-10
17093x17767	3.311079e-10	0.019838318	3.3004793e-10	0.9254108	0.03417286	0.0097966315	3.301134e-10	0.010781324
9169x20118	0.020976797	0.14356986	2.64793e-10	0.8124517	0.008786659	0.014214924	2.64587e-10	2.6477126e-10
6603x11323	0.006465577	1.12951926e-10	0.003883071	0.9181392	0.04097733	0.022321567	1.12591e-10	0.008213231
20085x21101	0.001577616	0.110334255	0.13855435	0.38255376	0.07737913	0.11706469	0.15338454	0.019151734
7429x8950	0.0047984333	0.041630607	0.097419776	0.40443054	0.118143216	0.19326031	0.058721494	0.081595525
16537x21090	0.02313935	0.021471567	0.004003916	0.88174695	0.058648475	4.2789303e-10	0.010989739	4.272284e-10
20272x4715	0.017063987	0.115990885	0.02083923	0.55828375	0.14042547	0.121974744	0.00841953	0.017002424
17224x19430	0.0039086565	2.772094e-10	0.0064659063	0.97147673	0.016421134	0.0017276616	2.7625457e-10	2.764944e-10
5120x5381	0.03384528	0.022946082	0.013742623	0.63370734	0.13224736	0.026422745	1.4001969e-10	0.13708857
16012x13964	0.02571717	0.083219886	0.080493614	0.45718464	0.1700386	0.08932966	0.024899365	0.06911702
15474x11587	0.0046050665	0.1233732	0.056451194	0.5718763	0.09609158	0.06152905	0.04588936	0.04018421
18741x14447	0.010905764	0.0458632	0.017839734	0.68942165	0.12849274	0.038017694	0.023394188	0.046065096
14367x16334	2.0157419e-10	0.036428165	0.020290328	0.691236	0.12687162	0.040723354	0.039702516	0.044748005
13150x12768	3.849809e-10	0.07643981	0.023204198	0.69244736	0.07010528	0.086470515	3.8524017e-10	0.051332854
11655x10626	1.7360025e-10	0.11206941	0.010617142	0.77817565	0.054864414	0.008256028	0.0017501162	0.034267224
10404x17984	0.012463524	0.0949815	0.057073478	0.78588825	0.03745105	5.485845e-10	0.012142169	5.506476e-10
19723x5663	4.738701e-10	0.07599275	0.029654488	0.59069383	0.14222674	0.10965142	0.030320892	0.02146005
11776x15613	4.252394e-10	0.048395578	0.014354813	0.7098695	0.12082696	0.08867493	4.2655127e-10	0.017878234
5231x13693	0.017968163	0.103664264	0.039362527	0.4031131	0.105505385	0.2666023	0.025381729	0.038402513
15767x4939	1.1697502e-09	0.11990098	0.05779264	0.49424854	0.1575473	0.13832745	0.023694482	0.008488706
19539x21099	1.5693352e-10	0.014251662	0.005860591	0.924234	0.05044727	1.5724572e-10	0.00520647	1.5695477e-10
15481x9212	0.02391617	0.06823463	0.025908817	0.6722814	0.054668598	0.096345365	0.045356397	0.013288577
18862x19435	2.2487663e-10	2.2541043e-10	2.2563368e-10	0.9752194	0.0036618165	0.016328782	0.004789966	2.2521059e-10
5358x16781	0.024846736	1.8727353e-10	0.0034272461	0.86166793	0.053371884	0.016536497	0.010042871	0.03010684
5624x19157	0.01471973	0.03235756	3.31258e-10	0.88907784	0.022721324	0.019468449	0.021655079	3.3147604e-10
17361x19193	2.2825387e-10	2.2827391e-10	2.284037e-10	0.97014093	0.0071609383	0.019315118	0.0026778874	0.000705119
16973x12304	1.811815e-10	1.8120466e-10	0.059448853	0.82464194	0.027769223	0.025587056	0.056360204	0.0061927214
11251x8962	4.477853e-10	0.013863081	0.0058762706	0.76898676	0.116302244	0.06405759	0.0034751862	0.027438836
7015x10612	1.4651355e-10	0.004383235	0.0010034669	0.9281442	0.037271086	0.015309323	1.4693613e-10	0.013888658
17522x11356	1.9503107e-10	0.0021758762	1.9508056e-10	0.9555194	0.014137915	0.028166793	1.955671e-10	1.9506828e-10
14634x18234	4.634744e-10	0.08922427	0.0040951543	0.67212915	0.11638533	0.07913926	0.014909304	0.024117615
8379x10616	1.837685e-10	0.08286675	0.03921374	0.442406	0.16142462	0.121258505	0.006283443	0.14654697
15605x13250	0.012930889	6.7967515e-10	6.797542e-10	0.78484046	0.063421674	0.09089167	0.02917222	0.018743113
12042x17989	3.5518644e-10	0.022444407	3.544596e-10	0.7146944	0.14830925	0.055713795	0.014328811	0.04450943
13016x12055	0.006344479	0.062069397	0.043371946	0.58459586	0.13274089	0.0817839	0.029023418	0.060070105
12306x20840	0.007274633	0.038574528	2.4191063e-10	0.9433287	2.4211375e-10	0.009798495	0.0010236284	2.4266203e-10
5625x18682	5.088597e-10	0.06473344	0.021288041	0.7791088	0.0657512	0.069118544	5.081245e-10	5.088432e-10
6747x8711	0.011060297	0.06395273	0.014643319	0.52499765	0.26852694	0.046733487	0.01783915	0.052246355
9721x18219	0.05244856	0.11115792	0.0048063654	0.8267888	7.630216e-10	0.004798386	7.606138e-10	7.6216916e-10
10400x19409	0.0050573912	0.19185227	2.6530897e-10	0.76507324	0.012690153	0.023356168	2.6498934e-10	0.0019707342
11102x12999	1.5672105e-10	0.030240512	0.014139708	0.7556603	0.11075722	0.06571	0.0053368765	0.018155316
5660x7283	0.004943038	0.0053683147	0.028174598	0.8172494	0.087397896	0.0033395176	0.0061625475	0.04736481
7259x20112	2.758569e-10	0.0043266476	0.009026508	0.96374536	2.759437e-10	0.021590905	0.0013106755	2.7642205e-10
16964x15154	0.013196507	0.03309457	0.022176009	0.76803493	0.062497396	0.054829907	0.030449083	0.015721485
8508x13228	9.037811e-11	0.01434853	0.009439403	0.69317216	0.15177405	0.077969834	9.01997e-11	0.053296026
8758x20829	6.438947e-10	0.07134684	6.4525074e-10	0.8265007	0.061145023	0.04100738	6.443763e-10	6.433067e-10
17938x9220	0.03199623	0.09581795	0.09398548	0.36467722	0.15656614	0.16225815	0.022519348	0.072179504
19692x15637	0.039354224	0.14419426	0.016468395	0.40526107	0.17575778	0.0993861	0.04435725	0.07522095
9490x4445	2.0494025e-10	0.015058547	2.0474018e-10	0.9344536	0.028519217	0.019292245	2.0534247e-10	0.0026764453
10970x11336	2.1372765e-10	0.014312111	0.019074254	0.71879137	0.1142255	0.013905786	0.00580548	0.11388556
15222x4462	0.006551966	0.043265987	0.03227996	0.7144957	0.07348527	0.10303967	0.026881495	8.1594564e-10
6474x8710	3.6418563e-10	0.07162688	0.015972307	0.5540512	0.19190519	0.0929313	0.035246305	0.038266767
15079x6599	7.789353e-10	0.06728984	0.056814346	0.52292883	0.13677289	0.15503336	0.023557415	0.03760332
11667x6826	7.366801e-10	0.08288703	0.02219768	0.759345	0.03887638	0.04499701	0.05169694	7.372648e-10
9887x8483	3.6870335e-10	0.028153108	0.019075176	0.7176174	0.112154916	0.02162142	0.029496865	0.0718812
9204x8718	0.0039387112	0.010860838	0.026520932	0.84798604	0.049995843	0.050534405	0.002641321	0.007521898
12049x15614	4.3471532e-10	0.033323642	0.0033554467	0.69855934	0.10976161	0.07088942	0.03616721	0.047943335
8797x8005	2.5127542e-10	0.070908025	0.025183685	0.41292846	0.18056689	0.21139234	2.5136745e-10	0.09902058
13134x17992	0.0001858299	0.06723761	0.013039167	0.6381126	0.083859816	0.117196396	0.03778737	0.042581175
6339x8472	0.0017310242	0.07830144	0.0056525283	0.5758112	0.22179179	0.034050845	0.017395744	0.06526548
10128x18933	1.1008742e-09	0.15131782	0.0024466394	0.7625543	0.049912576	0.0337686	1.0989902e-09	1.101206e-09
17789x13257	0.00022379517	0.0044102944	0.003246003	0.96554565	1.8686834e-10	0.026573949	3.4642486e-07	1.8720367e-10
4818x14880	0.009262293	0.09460404	0.024802933	0.52577275	0.18688756	0.07636468	0.007959743	0.07434608
6600x12273	1.1816871e-10	0.015400907	0.01476321	0.819887	0.09274895	0.028856149	0.0017659127	0.026577843
5482x20819	0.014021569	0.046872422	0.033348635	0.83610183	0.02853124	0.023731202	1.680406e-10	0.017393023
8355x18690	4.9532206e-10	0.0026079477	0.036861148	0.9266902	4.950973e-10	4.960255e-10	0.03384072	4.9604726e-10
7675x17976	0.024863485	2.9922365e-10	2.9806502e-10	0.9672557	0.007880827	2.9794284e-10	2.9757877e-10	2.9770425e-10
8895x20592	0.012547144	0.14437103	3.2380665e-10	0.7770931	0.015048257	0.050940443	3.2403957e-10	3.233703e-10
17246x12305	1.4365374e-10	1.4374227e-10	0.015263595	0.9397318	0.0049959295	0.011120221	0.028888498	1.4337945e-10
18488x7797	0.018341346	0.13314271	0.04835811	0.5242614	0.08832588	0.0799148	0.03694904	0.07070662
12353x5641	0.006831026	0.10747715	0.016768698	0.5764387	0.18985409	0.047425505	0.01416428	0.04104045
12628x4692	0.0071111233	0.032802902	0.02218327	0.75508815	0.084028475	0.057689864	0.04109631	6.219182e-10
16856x5892	4.248837e-10	0.11877757	0.14166233	0.48874375	0.08610208	0.08782644	0.025660535	0.05122725
17527x9456	0.0333169	0.16918185	0.011776547	0.3281639	0.10757501	0.20998935	0.047275454	0.09272093
17396x7793	0.014906058	0.063836366	0.03010624	0.5363668	0.13025631	0.13443916	0.03799157	0.05209746
4949x16542	0.1505137	0.045617063	0.017630666	0.06976806	0.13725094	0.1868359	0.033874772	0.35850886
14639x16809	0.0017716462	0.08340386	0.101817615	0.4411627	0.18651877	0.08958761	0.040604424	0.05513346
10981x8011	4.253842e-10	0.04427013	0.0030638466	0.79999584	0.097753786	0.036265902	4.2599319e-10	0.018650567
6172x18209	0.02035584	0.07592211	0.0123645505	0.7386883	0.05988524	0.08174656	6.8124595e-10	0.011037486
11087x17749	0.01229483	0.0657539	0.012140044	0.6340224	0.119307384	0.049302064	0.019721448	0.08745794
11899x20126	0.010649506	0.04006943	0.008733011	0.8089494	0.056363404	0.07523525	7.1834727e-10	7.1828155e-10
11256x7062	0.00420682	0.031891897	6.637385e-10	0.7766682	0.072791904	0.046630226	0.0067871935	0.061023783
15891x8976	0.071859844	0.08600384	0.059443153	0.5619338	0.105065435	0.05153224	0.06416166	8.4941765e-10
10567x9198	0.0018622711	1.998944e-10	1.995961e-10	0.9614089	0.022263236	0.014465611	2.001218e-10	2.0028407e-10
7150x10849	1.1898929e-10	1.1899633e-10	0.0052039335	0.9223428	0.024925685	0.021471588	0.010976816	0.015079141
12055x13714	0.0050869477	0.026414094	0.009116956	0.71704465	0.12384287	0.08202719	0.0187198	0.017747536
5510x11794	2.2664738e-10	0.17498213	0.10567119	0.50163835	0.121841356	0.050968003	0.018047618	0.026851354
4942x18917	0.004548734	0.06318791	0.018182471	0.7465972	0.08752576	0.061865807	0.01809214	4.1818754e-10
6040x17021	0.011367838	2.661251e-10	0.012910391	0.91302127	0.04963502	0.013065499	2.6596628e-10	2.6574212e-10
17360x19668	0.004897977	2.1432033e-10	2.1480036e-10	0.9901057	2.1465457e-10	2.1530654e-10	0.00499634	2.1456e-10
6742x10611	0.0061441897	0.014051597	0.008592317	0.7884853	0.07928518	0.034852564	0.0070958603	0.061492957
15084x5174	0.022021327	0.086591445	0.03622905	0.50460106	0.1401556	0.16645221	0.018350836	0.02559848
19164x9936	0.0067044673	0.20171177	0.039872117	0.37670985	0.12939212	0.17586991	0.029819546	0.039920233
16138x17526	3.7597203e-10	0.058836002	0.03271674	0.821988	0.021063384	0.0630091	3.772859e-10	0.002386891
8670x4917	0.006054198	0.008779706	0.0013925718	0.956654	0.0013857896	0.022136172	0.0035975354	2.2582515e-10
12204x9677	0.0036049131	0.017481374	0.02462719	0.8260253	0.0847383	0.030967692	0.012555192	6.2142513e-10
8260x5153	2.6579483e-10	0.04198974	0.007859934	0.84820247	0.056179445	0.03790521	0.002298593	0.005564611
11248x9912	2.4357527e-10	0.011147353	0.0068260264	0.87903756	0.0593536	0.022613775	0.014210803	0.0068108104
6762x3961	0.0057180435	0.005790698	0.007219371	0.89849114	0.056034084	0.023050874	3.0292616e-10	0.0036958521
7969x10852	0.005085921	0.006545178	0.0037572964	0.88126284	0.052243605	0.018191043	0.009649511	0.023264661
11513x12288	0.005106677	0.0070192837	0.010635204	0.8205376	0.093405716	0.033467762	0.005047149	0.024780601
11789x11339	0.0053245164	0.08138221	0.005133959	0.7179646	0.10321556	0.050026827	0.016306894	0.020645471
11786x12289	1.7761465e-10	0.012890613	0.0075065144	0.8821053	0.047685347	0.023392554	0.0070102564	0.019409409
18198x13496	0.00497141	0.25785682	0.0077297473	0.6577905	0.021004677	0.010511161	0.036368705	0.0037669872
9854x19407	0.022741662	0.05621994	0.0007471872	0.871655	0.0014239806	0.02773971	0.019472526	3.9311399e-10
16438x8503	0.031387445	0.11137176	0.07269848	0.42515686	0.09560266	0.08762972	0.107991695	0.06816141
15066x10874	0.021268468	0.0596202	0.041311473	0.6763006	0.091905765	0.050602417	0.009199412	0.049791727
5222x16543	0.094365165	0.14801064	0.025309736	0.21150926	0.1318572	0.12199264	0.025705094	0.24125016
9997x17270	0.025842292	7.3093437e-10	7.302223e-10	0.911751	0.031018052	0.029212218	0.0021765337	7.320687e-10
16971x12779	2.4157062e-10	0.006271688	0.008798903	0.899743	0.013133237	0.033569667	0.038483504	2.4194552e-10
6175x17259	0.01343445	0.010379295	4.1352155e-10	0.9283213	0.015156486	0.031654984	0.0010535016	4.1227327e-10
13972x11820	0.018463137	0.012708825	0.016199477	0.73424315	0.09664725	1.3166669e-10	0.014125788	0.10761239
15595x16575	0.005413844	0.020922393	0.019697957	0.8874749	0.020876266	0.03498277	0.0013110441	0.009320747
11672x4926	4.6214343e-10	0.041975368	0.0073132515	0.736108	0.098253116	0.059200443	0.00082278484	0.056327123
8229x15128	0.0034507706	0.112534225	0.07073813	0.48002464	0.123381995	0.11147641	0.0399635	0.05843034
12607x11816	0.0023863134	0.0144734895	1.293417e-10	0.7927008	0.09363726	0.062291764	0.0028020684	0.031708345
19840x12076	0.0025803796	0.073010154	1.7599731e-10	0.78634983	0.042922284	0.07076012	0.01892228	0.005454984
19271x19673	0.009789186	2.6338762e-10	2.6319327e-10	0.96694076	2.632209e-10	0.023270007	2.6304972e-10	2.6369124e-10
11799x8014	4.4778548e-10	0.027085667	4.480238e-10	0.7074253	0.15900351	0.050464436	0.015683897	0.040337324
14531x7547	0.0054687285	0.08507302	0.070038065	0.502255	0.099176444	0.16580832	0.0561323	0.016048135
19962x16588	0.0063337344	0.10855567	0.10669887	0.38457164	0.118271224	0.16246267	0.047025494	0.0660807
10157x9434	2.9201042e-10	0.0030195483	0.0029221056	0.92292327	0.040902853	0.017709441	0.008490716	0.0040320978
12068x9440	4.3182508e-10	0.031302378	4.3231296e-10	0.8449699	0.05033316	0.06814179	0.0052527324	4.3145953e-10
19727x4238	1.2113665e-09	0.09133204	0.05053663	0.50799763	0.1283597	0.19852874	0.014137497	0.009107763
12745x11104	0.001623162	1.7851413e-10	1.7855467e-10	0.985395	1.7882562e-10	0.012981842	1.784093e-10	1.7868684e-10
7121x20349	2.0120774e-10	2.0176996e-10	0.0071667577	0.9900689	2.0144313e-10	0.0027643442	2.0142123e-10	2.0157342e-10
14493x19896	0.004924534	2.5901034e-10	0.00047603127	0.97224724	2.5919666e-10	2.600816e-10	0.022352152	2.5877184e-10
13407x17993	3.7279713e-10	0.05700451	0.009688934	0.7626102	0.09580014	0.061092235	3.7243747e-10	0.013803932
7816x16314	0.009710761	0.03505306	0.049007207	0.81497794	0.0141936075	2.2709462e-10	0.048773848	0.028283488
8665x6342	2.4128013e-10	0.005154405	0.0077823116	0.9481351	0.013897339	0.025030825	2.4101476e-10	2.4178645e-10
9860x17507	5.5049443e-10	0.007510215	0.09400321	0.65496457	0.18852447	0.041510608	5.494465e-10	0.013486963
6048x14171	0.011153372	0.102656856	0.042573996	0.18596514	0.071133174	0.47921306	0.016647404	0.09065695
10839x9673	0.011879305	2.1996854e-10	0.008926172	0.8856433	0.058471035	0.021792652	0.0019255643	0.0113620255
11509x13713	0.0052362615	1.2466238e-10	1.2463837e-10	0.87011063	0.07834468	0.016980063	1.2477418e-10	0.029328445
8092x15365	0.0062713963	0.13874327	0.0810028	0.5163635	0.0850454	0.08541875	0.058331996	0.028822869
7007x12986	0.0012710313	8.574957e-11	0.015648246	0.90801615	0.052959222	0.0052485312	0.0020850992	0.014771757
6467x11085	1.1906255e-10	0.05582787	0.020256042	0.74377954	0.09955248	0.03225578	0.014113993	0.03421431
18596x17059	0.0076009696	0.044609975	0.023493169	0.7866404	0.03116765	0.05569046	0.045296717	0.0055006617
18612x11834	1.2192869e-10	0.0020673661	0.013865839	0.9226019	0.0112110665	0.031815168	0.0103756	0.008063099
19414x17536	0.014225483	0.050987482	0.062720805	0.6644631	0.08143723	0.06583288	0.04816716	0.01216593
17920x14920	0.017800326	0.13286904	0.034630302	0.34699163	0.14191896	0.19727156	0.022009585	0.10650854
12176x18702	0.025081443	0.05524507	0.04172478	0.5911458	0.19210717	0.052237492	0.0055634435	0.036894754
19951x20388	1.433747e-10	0.038221005	0.010219098	0.8447433	0.08263629	0.006494511	0.015132076	0.0025537165
16818x18241	0.0050405115	0.01602959	2.281129e-10	0.96416765	1.2861969e-09	0.011123745	0.0036384612	2.270269e-10
5936x6334	1.2412173e-10	0.015685951	0.00927622	0.9017991	0.022644378	0.016184648	0.008390138	0.026019469
14645x14910	0.012155155	0.08752023	0.036641244	0.18503357	0.107222825	0.5040277	0.024646075	0.042753246
10424x11334	1.5271168e-10	0.030842008	1.5289442e-10	0.82005155	0.09647151	0.011283022	1.5251694e-10	0.041351892
6606x10373	0.005186214	0.024147691	1.7851863e-10	0.67486185	0.14219455	0.032783456	0.005174959	0.11565131
11916x14426	0.005184185	0.04792548	0.0063511226	0.7070213	0.12873681	0.08351125	4.078578e-10	0.021269878
16431x10878	0.0017815061	0.102993436	0.036517274	0.62057096	0.11256624	0.085001655	1.1250316e-09	0.040568996
7680x16076	0.0052602445	0.077220604	2.538421e-10	0.8284995	0.05083328	0.00799425	0.0023035216	0.027888728
10560x11572	0.010488717	0.008782234	0.018597797	0.87752944	0.062362153	1.8528498e-10	0.0013248126	0.020914784
6304x19871	3.6921918e-10	0.030271672	0.012645599	0.89474374	0.008425282	0.0017185214	0.020199914	0.03199533
10022x9196	0.00010062233	0.0028128475	0.0041212775	0.9632279	0.0081778485	0.018239958	0.0033194404	2.462719e-10
12331x12765	0.008180335	0.07535369	0.002760553	0.712576	0.12614235	0.025259828	0.0053520077	0.044375226
16853x6842	0.015251302	0.13181764	0.046732336	0.47473758	0.12633686	0.09842283	0.047080632	0.05962082
18039x20857	2.8213545e-10	2.824025e-10	0.036052033	0.9516843	2.8245203e-10	0.012263609	2.8258515e-10	2.8252314e-10
8534x4679	0.0015386594	0.012498788	2.4592584e-10	0.96690243	0.007281798	0.008173639	2.4656177e-10	0.0036047234
9902x3733	2.9362532e-10	0.12639694	0.014322864	0.48965198	0.1583056	0.12234333	2.938825e-10	0.08897928
