	B-cells	CAFs	Endothelial	Epithelial	Myeloid	Plasmablasts	SMCs	T-cells
12659x10464	0.0012543519	0.027115079	0.0067052213	0.9075508	0.01975338	0.030019913	0.0076012295	2.0996774e-10
20173x7865	0.014772767	0.21424471	0.103343524	0.33718228	0.05596197	0.1033526	0.119764686	0.0513774
7600x14969	0.0018055309	1.13589436e-10	0.00040072828	0.9353304	0.047742933	0.0028692174	1.1372992e-10	0.0118512465
9384x9508	5.4271687e-10	0.12104753	0.013904545	0.26240477	0.3429106	0.16477664	5.425575e-10	0.09495591
12514x15453	0.019622836	0.18040465	0.015996723	0.52893996	0.10692333	0.10781553	6.184308e-10	0.040297005
17027x10947	0.018388461	0.11439034	0.06630796	0.4952561	0.09723234	0.17281899	0.011211288	0.024394564
16884x14510	1.9457407e-10	0.09199388	1.9456774e-10	0.6529336	0.20254743	0.042751536	0.0042543625	0.0055191745
10881x12124	0.02573213	0.042022597	0.022807911	0.7553166	0.08207895	0.0073928344	0.0072411434	0.057407755
18377x19502	0.011906863	0.008037892	0.0117957145	0.8551418	0.0828966	2.8443556e-10	0.0228876	0.0073334384
8977x8320	2.5049912e-10	0.024373276	2.502842e-10	0.8472099	0.07832682	0.012099479	0.012453884	0.025536727
15097x21396	3.2680697e-10	0.04561617	0.060238063	0.6399785	0.1225052	0.026114771	0.0988249	0.0067223487
12252x9276	0.022169493	0.07288608	0.010018542	0.6455663	0.113137595	0.046858527	0.026421485	0.06294189
16329x19261	0.0038697654	0.08363229	0.004522628	0.84117454	0.057802323	0.0019496892	2.1574191e-10	0.0070488187
8160x7368	2.700869e-10	0.004323407	0.0031418626	0.94546676	0.033440977	0.012206782	0.001420352	2.7020383e-10
5554x13777	0.009169468	0.111807965	0.083260655	0.52908576	0.107465535	0.1252991	0.016919289	0.016992208
15644x20922	0.009287229	0.10471278	0.018110117	0.6942034	0.1179428	2.8417277e-10	0.020755477	0.034988154
19602x21167	0.0024501395	0.027816975	0.05079708	0.8389265	0.0204709	0.00869999	0.045135256	0.005703215
15380x15696	0.00978711	0.22246416	0.010714651	0.32938427	0.18740942	0.15574218	0.021559324	0.062938966
14164x8804	4.611283e-10	0.1685369	0.06809469	0.3765365	0.15068944	0.13976239	0.020041063	0.07633909
16194x18548	2.2269012e-10	0.06381183	0.014597872	0.88433975	0.0050446684	0.020219164	0.008423122	0.0035635813
14422x16882	1.9876348e-10	0.03593427	0.06848301	0.64533156	0.0984065	0.06994172	0.03790444	0.043998472
16352x6908	0.058271427	0.1939996	0.19709654	0.05741068	0.11827626	0.012803351	0.17858939	0.18355283
18932x14752	0.0011281837	0.102170534	0.018827679	0.61768126	0.2064483	0.024103355	0.0037938675	0.025846813
18792x16414	0.024211036	0.1792482	0.026966812	0.23532109	0.2235242	0.18900792	0.031912632	0.089808136
6658x7128	0.020794204	0.0083798515	0.022652192	0.7872984	0.0611266	0.018060315	0.032263916	0.049424436
10614x8798	0.0038132912	0.01801802	2.5486613e-10	0.92589235	0.017910814	0.0219477	0.0075721485	0.0048457254
19200x17128	0.012931793	0.23520926	0.068403	0.19826174	0.11836211	0.2862218	0.004927286	0.07568295
9366x19485	2.987277e-10	0.13101757	0.14301963	0.5387256	0.10301568	2.503707e-10	0.05458405	0.029637387
8566x9032	0.008287464	0.11479121	0.012216159	0.23378065	0.21883759	0.17503305	0.0201231	0.21693082
16473x15222	0.014455035	0.13628592	0.055193108	0.30437508	0.16195336	0.22515582	0.04395745	0.05862415
14968x17358	2.4894795e-10	0.065235764	0.053629555	0.68855125	0.10241934	0.046197657	0.0233529	0.020613452
16342x12134	4.71959e-10	0.11413854	0.058952082	0.38198507	0.16277659	0.17755456	0.043009274	0.061583884
19895x10715	0.032785844	0.14171821	0.09859451	0.18423122	0.20163654	0.19259298	0.038207628	0.110233195
5433x5463	0.0031017312	0.02609399	0.010784806	0.7823394	0.08043884	0.04406123	0.021783248	0.03139679
18791x16890	5.1031906e-10	0.16579537	0.055956643	0.28306642	0.13528751	0.19728781	0.019895535	0.1427108
19619x12140	1.489171e-10	1.4949882e-10	0.0028802834	0.96310914	1.494606e-10	0.0235666	0.010444027	1.4913797e-10
14833x16170	4.9875015e-10	0.14376365	0.045224294	0.50424653	0.1660701	0.056248233	4.9936316e-10	0.0844472
17013x18549	0.011785271	0.00650162	3.1442168e-10	0.97112656	0.0105865365	3.1540673e-10	3.1388536e-10	3.1432215e-10
14291x13793	0.030364353	0.12603499	0.038534004	0.58953905	0.033460584	0.16070212	0.002135523	0.01922936
20309x8103	1.1306674e-09	0.23392716	0.117220946	0.35143235	0.15733741	0.075014345	0.050921235	0.014146464
6657x7603	0.0029158252	0.0049632643	0.0031440745	0.8688226	0.041709542	0.035158325	0.024427649	0.01885863
16886x13560	0.0019617968	0.010876939	0.005172374	0.9171053	0.008192586	0.04247326	0.012874032	0.0013436938
8421x13545	0.0035579272	0.01633741	0.0108126635	0.87525976	0.04667241	1.6237116e-10	0.022880115	0.024479672
9527x6420	3.5870568e-10	0.027384048	0.017499903	0.8080036	0.08476008	0.027274895	0.02164258	0.01343494
19085x5488	1.7155288e-09	0.070703775	0.049461976	0.40681773	0.15065558	0.18297152	0.08322913	0.056160238
14432x11655	0.017917983	0.1207919	0.03269677	0.35946083	0.2616662	0.063314125	0.0056196186	0.13853258
8280x16158	0.020647438	0.26832834	0.035132676	0.3628333	0.15050411	0.08850347	0.030385517	0.043665215
9661x7608	2.6484762e-10	0.037049863	0.016552085	0.8380906	0.06548365	0.042823862	2.65413e-10	2.6457653e-10
15938x9045	1.3906377e-09	0.14179137	0.026114712	0.36564067	0.17143826	0.16378379	0.040657513	0.09057374
7472x9980	0.021769138	0.16396356	0.03807421	0.38165003	0.26084414	0.057716615	0.027580878	0.048401468
16201x14747	0.021531643	0.13315868	0.03086712	0.2126156	0.1396371	0.40318507	0.013723298	0.045281585
18251x13563	0.015998727	0.024366057	3.3358227e-10	0.877297	0.008621128	0.058298457	0.015418636	3.3294661e-10
17021x14273	0.009672432	0.0279061	0.00040901976	0.8600104	0.04542793	0.048082907	0.0084912665	1.9250732e-10
10623x4047	8.6041285e-10	0.014231215	8.6100393e-10	0.75782835	0.10354919	0.11016703	0.014224247	8.6063456e-10
16616x11659	0.0053512407	0.10277	0.024336927	0.50423783	0.07504816	0.21681237	0.047974125	0.02346936
13200x13316	0.012013737	0.019916516	0.018401774	0.8067044	0.060568783	0.01360897	0.031111898	0.037673987
12521x11652	1.8221633e-10	0.0119803995	0.006151389	0.9311382	0.013336232	0.028227635	0.0077278647	0.0014382518
19335x18316	0.00074703683	0.010552454	1.4636371e-10	0.93921536	0.02486025	0.014838862	0.0038293987	0.00595672
18112x14750	0.00013254299	0.3309122	0.01502349	0.52965397	0.04957447	0.017807847	0.0359405	0.020955035
12794x11652	0.015870133	0.04299536	0.005027371	0.7042564	0.12077316	0.07902816	0.010347592	0.021701707
12643x19491	3.5691494e-10	0.14063257	0.030409753	0.47807676	0.22149682	0.038054354	3.5756226e-10	0.09132968
12389x9039	3.8788595e-10	0.06967875	0.00749233	0.684801	0.14043663	0.054602478	3.880547e-10	0.04298876
16888x12135	0.013156415	0.10054703	0.056010276	0.5329137	0.089079455	0.17995201	0.015004715	0.013336368
19066x15940	0.05469606	0.20386094	0.03392275	0.1444228	0.23936936	0.14328401	0.013440003	0.16700405
19346x12139	0.0013217428	0.0014826957	0.0022661516	0.9620996	0.010908933	0.015804127	0.0061167297	1.2819942e-10
14306x5716	1.3162316e-10	0.0011287236	1.3149569e-10	0.927462	0.023000948	0.028624928	0.010176486	0.009607014
13485x6665	0.0016739902	0.016011197	0.004865701	0.9322057	0.016818779	0.0074162744	0.01172864	0.009279763
14840x12369	0.049978677	0.093309216	0.009676936	0.4012486	0.21548837	0.04095802	0.027330542	0.16200969
8410x19721	0.009103182	0.1464772	0.017157491	0.78155094	0.0068263323	0.0045197345	0.030648317	0.0037168013
14690x19733	2.7073987e-10	0.03331477	0.004894891	0.8317862	0.053053465	0.03845589	0.008737634	0.029757079
19081x7863	1.0057476e-09	0.28393376	0.15537922	0.12980525	0.09440853	0.04877074	0.25093266	0.036769785
10321x19725	0.012200554	0.123179376	0.006089573	0.69505495	0.08195114	0.07554401	2.6574723e-10	0.005980354
18385x15226	0.008276094	0.024218831	0.02161394	0.7191577	0.07469478	0.07611702	0.06949876	0.0064229337
17442x7860	0.019086927	0.17115541	0.09442998	0.3049871	0.113040306	0.1324231	0.051196378	0.113680735
17298x12373	1.3610538e-10	1.3625057e-10	1.3610435e-10	0.99627376	1.3604569e-10	0.00199114	0.0017350954	1.362064e-10
12095x20441	3.3294384e-10	0.15549003	0.007699334	0.3040037	0.24824448	0.16027038	0.015406058	0.108886
11960x19728	1.4597455e-10	0.05460917	0.013140871	0.7520189	0.107497185	0.025380112	0.008480138	0.038873672
16764x5721	1.1948611e-09	0.10752469	0.10236543	0.5438043	0.11235231	0.120745294	0.0032748173	0.009933067
9926x11885	0.007187352	0.0127002755	0.009433936	0.8131922	0.091389	0.02590328	0.00080319005	0.039390806
6508x14492	1.2446204e-10	0.008760048	1.2424999e-10	0.90466464	0.079022	0.0075533544	1.2423813e-10	1.2470679e-10
16478x12847	0.014008978	0.09221629	0.022351716	0.52157956	0.11518845	0.15716197	0.053219546	0.024273554
12787x14978	0.016604476	0.19314322	0.076380424	0.44725323	0.11022927	0.08837539	0.033520255	0.03449379
5681x18766	0.004504286	0.2513578	0.0051832446	0.68679386	0.049723763	1.0152715e-09	2.2257707e-10	0.0024369762
10888x8323	0.007233392	0.036881533	0.013138643	0.8457897	0.037818935	0.043613657	0.013829278	0.0016948535
15930x13796	0.040382545	0.17580429	0.013539378	0.645466	0.049840324	0.029537361	4.6963067e-10	0.045430027
12122x5712	1.8617269e-10	0.010629715	0.006300176	0.91935706	0.02323181	0.01872093	0.010272862	0.011487448
16350x7858	0.059258398	0.22259225	0.05778217	0.35228845	0.13203137	0.07251452	0.068902336	0.034630515
8846x5231	0.015011234	0.024017734	7.0727846e-10	0.71088	0.09636876	0.07221032	0.02513043	0.05638144
8694x14020	0.002150176	0.024227154	0.005926514	0.79032737	0.10471344	0.024746165	0.011479963	0.036429245
12374x17115	0.0057669976	0.033921123	0.0026952827	0.8465983	0.062024076	0.015764805	0.012129214	0.021100072
15120x8568	0.019714296	0.18985131	0.01684602	0.25793833	0.32569453	0.122876115	0.02590842	0.041171014
11417x17826	1.2259717e-10	0.017163957	0.008708739	0.8233901	0.09432326	0.03416328	0.007555511	0.014695178
10593x20675	5.820901e-08	0.058316804	0.012577727	0.86407673	0.030937707	0.015246514	0.018844448	3.6145517e-10
11285x15213	2.9689004e-10	0.058744926	0.03129699	0.7037499	0.102313064	0.049464695	0.002507027	0.051923383
9102x14734	1.3539668e-10	0.03533826	0.014836234	0.8030104	0.065072276	0.038359653	0.017123673	0.026259584
14979x11181	0.013728911	0.10320111	0.011229344	0.23478362	0.42160368	0.08540614	0.025773639	0.10427351
17827x21401	0.008142808	1.5740655e-10	1.5760962e-10	0.9264782	0.02680139	0.019391067	1.5728739e-10	0.019186543
18794x15464	0.018567493	0.13488603	0.014204441	0.42233098	0.27868712	0.09653281	1.5462334e-10	0.03479114
5150x10688	8.6810764e-10	0.15111391	0.04734634	0.45790327	0.19849554	0.084097624	0.03560163	0.02544167
10457x20438	0.011881177	0.06577634	0.05251499	0.7754741	0.014779601	0.019941757	0.05963211	3.610537e-10
6782x14017	2.0575468e-10	0.114265814	0.007938432	0.60610527	0.13401584	0.104158305	2.0594197e-10	0.033516362
18120x10474	0.020794792	0.121239595	0.007891689	0.4451272	0.12894501	0.262423	1.4628307e-09	0.013578646
10884x10699	0.0011360139	2.4634658e-10	2.4670818e-10	0.9100629	0.035426494	0.03157015	0.014578848	0.0072254254
17169x7860	0.020969119	0.20861259	0.15531619	0.13172758	0.2628409	0.07769096	0.09405697	0.04878567
16053x21160	0.0044132634	0.03607928	3.790689e-10	0.8796966	0.04679677	0.028561529	3.7953912e-10	0.0044526015
10338x10698	2.2604868e-10	0.004606241	0.025754742	0.87221	0.051096216	0.027563179	0.01437131	0.0043982207
19075x11189	3.8751885e-10	0.15069745	0.035021763	0.36128917	0.15032881	0.22541188	0.031819087	0.04543177
17560x18075	0.015396916	0.14089783	0.029518543	0.40727904	0.21637523	0.10375051	0.02070848	0.06607345
18672x7150	0.01133422	0.18468481	0.095591925	0.328363	0.10877265	0.14013882	0.08488817	0.046226364
10322x19250	0.019463263	0.11973856	0.02351181	0.67706364	0.10785061	0.026636317	0.013013325	0.012722417
9108x11408	2.823291e-10	0.049520805	0.012461378	0.64859706	0.1422994	0.042151883	2.8333624e-10	0.10496947
9510x15447	0.0064806347	0.07218555	0.028290406	0.6115665	0.13949642	0.08331747	0.03130914	0.027353855
8149x13069	0.013542527	0.0158684	0.0065738354	0.8183382	0.09903536	0.023028737	0.008541	0.015071872
8159x7843	0.0023489338	0.03068373	0.013370305	0.8591596	0.035722736	0.04562436	0.013090407	2.4278432e-10
11548x20915	0.020342052	0.05339106	0.013173021	0.7585476	0.071088105	0.021209842	0.03656336	0.025684975
15785x18309	0.0044008223	0.03742685	0.017133534	0.7409161	0.16407885	2.371675e-10	0.01962316	0.016420582
15918x20448	2.5340754e-10	0.10945197	0.039589774	0.71999997	0.08392277	2.540459e-10	0.03666538	0.010370157
11702x11175	0.0060906196	0.020493452	0.008988394	0.91672206	0.02290513	0.013048488	0.00802485	0.0037270503
15784x18784	0.00478231	0.14556648	0.0026630417	0.75236833	0.046175525	0.009587686	0.011784741	0.027071908
17716x7385	0.032616146	0.16123275	0.11109417	0.06916605	0.20288429	0.23146793	0.093400426	0.09813826
17171x6909	0.061485235	0.1288067	0.048005562	0.20082009	0.18287648	0.111445844	0.061995447	0.20456465
12532x5476	0.013726609	0.036898747	4.0520864e-10	0.79041296	0.12570001	0.015386352	0.017875262	4.057005e-10
6509x14016	3.4701977e-10	0.08689203	0.019264188	0.6589708	0.11474709	0.08126101	0.0152097605	0.023655107
9787x13072	1.9511119e-10	0.014836017	1.9485867e-10	0.7571454	0.13455689	0.012775815	0.016503612	0.0641823
5963x14015	0.032174673	0.11740079	0.10138294	0.39497972	0.13737345	0.12005142	0.05200035	0.04463669
5690x14015	7.1377576e-10	0.11535069	0.00930447	0.5239575	0.12560159	0.16234152	0.033461433	0.029982885
13616x9753	1.5928629e-08	0.115851834	0.017730335	0.54098934	0.15650295	0.12116702	0.010184157	0.037574302
20037x7627	0.008338776	0.23868872	0.07666205	0.28769705	0.1805792	0.14121242	0.049973454	0.016848331
6225x20192	0.007519015	0.019940019	0.012286954	0.81785554	0.04129653	0.0632023	0.02207818	0.015821462
15794x13558	0.016212523	0.046775214	0.015484996	0.82578	0.034052547	0.05879446	0.002900252	3.4412287e-10
15113x12369	0.014652443	0.23989241	0.054758724	0.18041548	0.12763356	0.23161176	0.08374641	0.06728918
12663x8564	0.00071920204	0.08610849	0.039666444	0.6194617	0.12699647	0.096383244	0.0003040838	0.030360406
8682x20197	3.1638128e-10	0.10231525	0.14627165	0.5878261	0.03944114	0.021263136	0.07776721	0.025115509
14570x10943	6.765216e-10	0.059368335	0.058732852	0.38179982	0.34251395	0.06710055	0.06097965	0.029504832
6099x14253	0.013704544	0.08735476	0.019541817	0.50706357	0.14429003	0.17107248	0.015558641	0.04141418
13891x8804	0.017417837	0.18482602	0.03593762	0.29552957	0.1468138	0.23057613	0.033043623	0.055855427
13195x16167	4.5628054e-10	0.108553976	0.018891755	0.431659	0.20455453	0.13125208	4.552461e-10	0.10508864
15392x9044	0.031746265	0.194365	0.10744618	0.11771106	0.18792252	0.09045628	0.14300272	0.12735002
14141x21157	0.00919675	0.024782494	2.0165336e-10	0.92524993	0.04077085	2.0227701e-10	2.0159183e-10	2.0170414e-10
19756x11903	1.6565836e-10	0.008672738	0.004609605	0.96321344	1.6583128e-10	0.01589926	0.0076050134	1.6591988e-10
8139x18770	0.0047175526	0.12722896	0.019057192	0.783412	0.024443805	0.016204525	0.024936005	2.5742092e-10
12100x17590	0.010752505	0.05650049	0.01510676	0.7504061	0.09610764	0.015554349	0.03165739	0.023914818
12640x20917	0.04450389	0.1004349	3.142105e-10	0.62048924	0.10197026	0.08374244	0.0066390266	0.042220276
17835x17125	0.0033524672	0.038744707	0.012194209	0.8744055	0.021860437	0.018787002	0.024838286	0.0058173155
6247x7840	0.013152574	0.15169631	0.021727845	0.3913977	0.3046413	0.06888845	0.00069495785	0.047800798
13072x8802	0.012481834	0.1303516	0.02220729	0.56757635	0.123122744	0.090740405	3.2737835e-10	0.053519774
14696x16407	0.0072741094	0.13007995	0.06239303	0.5050753	0.2511751	0.023298888	3.64666e-10	0.02070365
5279x14727	0.008412649	0.11686767	0.03638443	0.41804177	0.12139729	0.20058875	0.03170431	0.06660316
9784x14973	1.5287245e-10	0.019890158	0.010781375	0.83923364	0.078087404	0.016181093	0.00743222	0.028394016
7867x18295	0.044295352	0.008623846	0.010631068	0.9280925	0.00082441565	0.0069977846	0.0005350762	3.6662995e-10
8963x15921	5.8828525e-10	0.0798734	0.029665096	0.5639752	0.10699373	0.17981654	5.8911165e-10	0.039676014
19219x6676	1.9739377e-09	0.13902773	0.08430401	0.31539902	0.25910896	0.19590703	0.0019024828	0.004350717
17444x6910	1.2069064e-09	0.18647519	0.054676868	0.27381045	0.16369638	0.1822594	0.070269965	0.06881182
12657x11415	2.0823199e-10	0.030044587	0.0015643031	0.88801634	0.025535496	0.021768847	0.0138660995	0.01920432
9110x10458	0.01149103	0.01471663	0.019016005	0.87838656	0.04060875	0.021408295	0.007645565	0.006727257
13870x20206	0.002415513	2.3681043e-10	2.3745222e-10	0.9917122	2.372354e-10	0.005872262	2.369089e-10	2.3744903e-10
13071x9277	5.9348737e-10	0.120227456	0.0111341765	0.5965607	0.14395504	0.08449547	0.010381193	0.033245992
10891x6898	2.6835983e-10	0.016268931	0.018909356	0.7575552	0.12210066	0.046646047	0.009524618	0.028995205
13217x4289	4.0838452e-10	0.00300027	0.0076248054	0.8645752	0.051134463	0.040667146	0.032998126	4.0774395e-10
12529x6901	3.5201345e-10	0.08101284	0.014710527	0.633979	0.17597881	0.06727335	3.5245687e-10	0.0270455
9376x14259	0.0066273934	0.109305464	0.006893392	0.63033557	0.14211866	0.064603455	1.5734182e-10	0.04011609
17284x19975	2.5531224e-10	0.009738024	2.5600613e-10	0.97898006	0.0037812782	0.0075006657	2.562817e-10	2.5605398e-10
6368x16629	0.024170658	0.10988168	0.045720223	0.4290086	0.123342134	0.1911029	0.019139986	0.057633817
5840x6651	1.9866912e-10	0.013891276	0.0070533203	0.91170526	0.03717292	0.02040031	0.0012427353	0.008534237
13881x14030	0.021555848	0.14278053	0.024830485	0.5091077	0.09073984	0.11844381	0.038481604	0.05406017
15788x16409	0.0058699613	0.030618308	0.069505125	0.83177125	0.03202198	2.6454028e-10	0.030213451	2.639098e-10
11031x5235	4.320467e-10	0.050598335	0.016661337	0.7740438	0.080723695	0.0603041	0.011355432	0.0063133454
7043x20669	0.0026060496	0.050582603	1.6689068e-10	0.93561655	1.6678027e-10	0.0063805054	0.0048142523	1.6669757e-10
16474x14747	0.014759281	0.13287503	0.009788086	0.2824841	0.1149741	0.40669504	0.006318933	0.03210534
11827x17589	0.0013745062	0.021050828	0.013273312	0.8485989	0.06181454	0.027015671	0.008254455	0.018617773
13325x19730	0.008563822	0.08931534	2.2190427e-10	0.8876989	0.0025560209	2.2185351e-10	0.0118659185	2.212817e-10
13053x19255	2.9250427e-10	0.06465093	0.004278328	0.72622657	0.09985485	0.05305057	0.027399397	0.02453937
9112x9033	0.0066055846	0.0387144	0.0014789215	0.78276443	0.09247544	0.036902573	0.012090473	0.028968137
12518x13077	1.5432028e-10	0.022460239	0.0062128743	0.7697935	0.11775012	0.021823192	0.02461891	0.037341144
7047x18768	0.005859332	0.052227516	0.00026281187	0.80047655	0.122753546	2.5810673e-10	0.0047754445	0.0136447875
12507x18778	0.0044147703	0.056230333	0.019517634	0.7745822	0.11177312	0.011777929	0.00058004557	0.021124054
5841x6176	1.8007751e-10	0.0035417737	0.005025771	0.9141812	0.02564612	0.041121196	0.0028233484	0.0076606413
5706x5463	0.004961936	0.026723133	0.01620788	0.814395	0.08599156	0.010707113	0.004834708	0.0361786
17439x9760	0.08040477	0.15364464	0.15940055	0.24922056	0.095622286	0.10562241	0.15608473	1.1625046e-09
8285x13307	0.010288584	0.006614795	0.015300307	0.8398293	0.07996389	0.020300157	0.0046029547	0.02310009
9798x7371	0.0059723565	0.05122693	2.2889833e-10	0.7066652	0.060902804	0.16068521	0.0070174835	0.0075300364
12799x8802	0.017942635	0.0906756	0.01634229	0.5897666	0.112091444	0.10464157	0.0062669725	0.062272847
18122x9524	0.062856	0.2023783	0.07006301	0.33394188	0.14324132	0.10087611	0.049716484	0.036926888
5970x10215	5.9952626e-10	0.050907515	0.016664464	0.62762535	0.12237496	0.11912388	0.030476123	0.032827716
14419x18782	1.7929264e-10	0.07340998	0.025407901	0.5604461	0.12046019	0.1704018	0.028891189	0.020982891
6115x5701	0.010307681	0.021741988	0.003424341	0.78839594	0.102589905	0.0080229025	0.0015386277	0.063978575
6229x17817	0.019538566	0.052879438	0.013338603	0.8421773	0.02602655	0.037249953	0.0032040745	0.005585573
13474x12841	0.023654202	0.04356468	0.029410938	0.6269155	0.17898273	0.022369936	0.01003122	0.0650707
9500x21148	0.00055660104	0.086525664	2.0672185e-10	0.8951053	2.0735089e-10	2.0723269e-10	2.0725403e-10	0.017812427
12805x5476	2.9533326e-10	0.012792081	2.9511874e-10	0.7915259	0.12618512	0.043064564	0.008394072	0.018038275
20170x9290	6.5694183e-10	0.27759573	0.13679102	0.16882735	0.21214613	0.056531582	0.13437209	0.013736058
9109x10933	3.000231e-10	0.037092898	0.03323982	0.7112342	0.124815516	0.031092366	0.020938188	0.041587017
5431x6413	2.1749046e-10	0.05611773	0.030274352	0.57735384	0.120381184	0.047836043	0.036009375	0.13202743
14151x15931	0.010824754	0.22879316	0.042712867	0.35237017	0.11111813	0.15417887	0.0270807	0.07292135
15255x9281	0.03485883	0.17234601	0.049472425	0.12055419	0.26802495	0.025810441	0.057245832	0.27168733
11141x19726	0.008707541	0.1631362	0.005232137	0.47971326	0.25634435	0.018990787	0.008093485	0.059782267
17972x16888	0.00492265	0.15971446	0.059253052	0.4740895	0.07215837	0.11190003	0.062241796	0.0557201
17038x5246	0.027657775	0.13392796	1.4562779e-09	0.5707448	0.06560484	0.16917716	0.03288745	1.4647549e-09
11423x14501	3.9675777e-10	0.033320993	0.02681132	0.70131296	0.11188869	0.06977396	0.039877187	0.017014958
11835x13313	0.0064420584	0.023490282	0.033794444	0.70362157	0.12503552	0.036784112	0.03592882	0.034903307
5138x17340	0.04862668	0.22074871	0.018360885	0.30962616	0.15636589	0.12663977	0.01905318	0.10057873
13888x10704	0.0072461497	0.10488214	0.05167404	0.65565217	0.1356738	0.02338962	2.6160596e-10	0.021482073
5004x15677	0.033543237	0.12737605	0.004571298	0.46681184	0.14665347	0.14052612	0.0015468148	0.07897121
8700x10220	0.009320023	0.033161268	0.011008816	0.87832457	0.05420848	2.9119096e-10	1.8294984e-09	0.0139767695
9391x5707	0.008315447	0.012021636	0.0060689445	0.8949046	0.03466265	0.021181256	0.019974519	0.0028708274
17148x19262	0.002642142	0.00085615716	3.0409436e-10	0.9919066	0.004595115	3.047307e-10	3.0423938e-10	3.0377548e-10
14693x18307	0.0057625202	0.059523866	0.023705283	0.58780766	0.17724559	0.09038215	0.00670488	0.04886796
5144x14014	0.013477534	0.11769292	0.030667199	0.53316015	0.1313844	0.11365538	0.018872729	0.04108974
19354x7864	0.033516914	0.27078426	0.07694397	0.24106182	0.061979696	0.13170607	0.14833586	0.03567144
10478x8560	2.5482028e-10	0.056190874	0.012990286	0.7851113	0.06999797	0.037062254	0.0058999546	0.032747265
7200x9504	2.117078e-10	0.057773426	0.006136094	0.76656365	0.08893388	0.023811208	0.0014121878	0.05536966
16898x6909	0.13758996	0.18413746	0.08925741	0.07085159	0.16122358	0.03943259	0.07997684	0.23753063
18248x14988	1.8504429e-10	0.15156303	0.029643022	0.48581535	0.14336523	0.12977551	0.008190195	0.051647678
9800x5946	0.006079316	0.009483364	1.8038136e-10	0.9630985	0.0043580364	0.015161377	0.0018194761	1.8029846e-10
13484x7615	4.683199e-10	0.082105495	0.047185592	0.54126054	0.13165846	0.14318061	0.012678071	0.04193117
19337x16891	0.0054645836	0.13390698	0.042784285	0.25387955	0.16733061	0.30182824	0.010543355	0.08426233
13346x8328	0.018880742	0.15021195	0.04698887	0.36319754	0.2151798	0.13297755	0.010843646	0.061719853
15654x15221	0.021185882	0.15186435	0.14019361	0.28361994	0.10569815	0.22521903	5.5920796e-10	0.07221897
11959x20203	0.01558328	0.1376391	0.07298864	0.2962441	0.2164581	0.14024605	0.03306622	0.08777454
14304x7142	2.475089e-10	0.20442829	0.05192162	0.4946701	0.1461796	0.0308453	0.047085255	0.024869926
15098x20446	0.0019514172	0.09984974	0.012989585	0.7438412	0.08147721	0.033292416	0.009572992	0.01702551
18810x6437	2.6268117e-09	0.13606156	0.049136564	0.32753554	0.056015864	0.2853304	0.107707664	0.038212463
17420x20213	3.1430594e-10	3.149096e-10	0.0032264283	0.9525821	0.0117925955	0.020686924	0.011711857	3.1466404e-10
12776x21154	0.009410536	0.2026925	0.03434701	0.3848388	0.17752302	0.09454211	0.029801277	0.066844836
6906x20906	2.1852857e-10	0.050954476	2.1811548e-10	0.9459678	2.1843523e-10	2.1882596e-10	0.0008328737	0.0022448506
5008x13776	8.243974e-10	0.13722104	0.010394493	0.52630424	0.1028138	0.16516998	0.019807879	0.038288664
17155x15461	0.017244782	0.1338824	0.022230646	0.18559216	0.22665688	0.26939514	0.0008309321	0.14416698
12804x5951	1.4049308e-10	0.015032797	0.0027848866	0.91627926	0.025964495	0.027973214	0.011965486	1.4083625e-10
11576x5711	4.8479054e-10	0.05138423	0.008995313	0.74274784	0.13402624	0.02179148	0.02118578	0.019869145
13604x16405	0.013981138	0.07952371	0.015610478	0.2963057	0.1927648	0.30235118	0.016080745	0.083382234
7467x12830	1.3033975e-10	0.030026669	0.0026709842	0.88875574	0.042937603	0.025946215	1.300966e-10	0.0096628135
5697x10214	7.772338e-10	0.053806577	0.011796607	0.5998433	0.13926104	0.14802651	0.029854411	0.017411487
10591x21626	0.008349097	0.15981695	0.0018499445	0.7682897	0.059570357	3.5351388e-10	3.533312e-10	0.002124034
19076x10239	1.5318796e-09	0.17512637	0.043439317	0.43171376	0.12493594	0.14137796	0.03876	0.044646703
13605x15930	6.3356387e-10	0.11682246	0.0084664505	0.48995715	0.18535775	0.06988563	0.02312618	0.1063844
11023x9511	0.0028728086	0.037157882	0.015706152	0.7602419	0.11392248	0.014058056	0.016500674	0.039539963
15943x6670	1.0656458e-09	0.17146815	0.035177484	0.32600775	0.1617967	0.17340444	0.017461598	0.11468384
18804x9763	0.015257031	0.19241841	0.20208775	0.3726496	0.124963984	0.092623234	1.5859641e-09	1.5855859e-09
4450x19951	0.01917514	0.04781857	2.7163377e-10	0.85672307	0.05840856	0.01763546	2.7147215e-10	0.00023921227
15922x18072	0.0007822094	0.0033995502	0.007702396	0.8949063	0.07720757	2.8355918e-10	0.010799806	0.0052022166
11426x13075	0.014500194	0.029873893	0.0075073293	0.6839763	0.16307975	0.011984984	0.0069817086	0.08209595
19898x8815	1.8157142e-09	0.37609595	0.0634704	0.31140542	0.09767966	0.12447136	1.8156208e-09	0.026877211
19057x20691	1.5775552e-10	1.5768935e-10	1.5755014e-10	1.0	1.5801872e-10	1.5806122e-10	1.5741347e-10	1.5758561e-10
